treeid,qlegalstatus,qspecies,qaddress,siteorder,qsiteinfo,qcaretaker,plantdate,age,dbh,plotsize,latitude,longitude,location_2,location
67206,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1475 35th Ave,1,Sidewalk: Curb side : Cutout,Private,2009,14,3,3x3,37.75959072,-122.4941225,POINT(-122.4941225 37.75959072),POINT(-122.4941225 37.75959072)
54865,DPW Maintained,Pittosporum undulatum :: Victorian Box,1845 Hayes St,1,Sidewalk: Curb side : Cutout,Private,1972,51,14,,37.77377289,-122.4469169,POINT(-122.4469169 37.77377289),POINT(-122.4469169 37.77377289)
64617,DPW Maintained,Prunus blireiana :: Flowering Plum,1635 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,1988,35,6,,37.80150528,-122.4302969,POINT(-122.4302969 37.80150528),POINT(-122.4302969 37.80150528)
50756,DPW Maintained,Prunus cerasifera :: Cherry Plum,1422 Grove St,1,Sidewalk: Curb side : Cutout,Private,2004,19,1,3x3,37.77573021,-122.4401758,POINT(-122.4401758 37.77573021),POINT(-122.4401758 37.77573021)
114194,Significant Tree,Lophostemon confertus :: Brisbane Box,555x SAN JOSE AVE,2,Front Yard : Yard,Private,2015,8,30,3x3,37.74724033,-122.4209413,POINT(-122.4209413 37.74724033),POINT(-122.4209413 37.74724033)
68232,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',106 Cervantes Blvd,1,Sidewalk: Curb side : Cutout,Private,1993,30,9,,37.80420786,-122.4393457,POINT(-122.4393457 37.80420786),POINT(-122.4393457 37.80420786)
60493,DPW Maintained,Pittosporum undulatum :: Victorian Box,1239 Scott St,1,Sidewalk: Curb side : Cutout,Private,1982,41,10,,37.78139377,-122.4374516,POINT(-122.4374516 37.78139377),POINT(-122.4374516 37.78139377)
87023,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,143 Tucker Ave,1,Sidewalk: Curb side : Cutout,Private,2007,16,5,3x3,37.71613772,-122.4068901,POINT(-122.4068901 37.71613772),POINT(-122.4068901 37.71613772)
57435,Permitted Site,Magnolia spp :: Magnolia,4328 18th St,1,Sidewalk: Curb side : Cutout,Private,1976,47,24,6x6,37.76080965,-122.4375184,POINT(-122.4375184 37.76080965),POINT(-122.4375184 37.76080965)
89168,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,370 03rd St,7,Sidewalk: Curb side : Cutout,Private,2008,15,14,3x3,37.78297522,-122.3980922,POINT(-122.3980922 37.78297522),POINT(-122.3980922 37.78297522)
28311,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,626 Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,2003,20,6,3x3,37.7388883,-122.4153644,POINT(-122.4153644 37.7388883),POINT(-122.4153644 37.7388883)
31939,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1370 47th Ave,1,Sidewalk: Curb side : Cutout,Private,1995,28,7,,37.760946,-122.5069668,POINT(-122.5069668 37.760946),POINT(-122.5069668 37.760946)
103957,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2465 Washington St,1,Sidewalk: Curb side : Cutout,Private,2013,10,2,3x3,37.79158923,-122.4338658,POINT(-122.4338658 37.79158923),POINT(-122.4338658 37.79158923)
30982,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2347 Laguna St,1,Sidewalk: Curb side : Cutout,Private,1995,28,5,,37.79279175,-122.4296461,POINT(-122.4296461 37.79279175),POINT(-122.4296461 37.79279175)
185733,DPW Maintained,Pittosporum crassifolium :: Karo Tree,2101 Sunset Blvd,65,Sidewalk: Property side : Yard,Private,2020,3,3,Width 0ft,37.74612399,-122.4950043,POINT(-122.4950043 37.74612399),POINT(-122.4950043 37.74612399)
258210,Permitted Site,Cordyline australis :: Dracena Palm,1847 43rd Ave,,Sidewalk: Curb side : Cutout,Private,2019,4,3,3x3,37.75222364,-122.5021985,POINT(-122.5021985 37.75222364),POINT(-122.5021985 37.75222364)
172747,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1230 Chestnut St,2,Sidewalk: Curb side : Cutout,Private,2017,6,3,4x3,37.80251886,-122.4233486,POINT(-122.4233486 37.80251886),POINT(-122.4233486 37.80251886)
39168,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1020 Shotwell St,1,Sidewalk: Curb side : Cutout,Private,1998,25,8,,37.75207853,-122.4152269,POINT(-122.4152269 37.75207853),POINT(-122.4152269 37.75207853)
35567,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,15 Hill St,2,Sidewalk: Curb side : Cutout,Private,1998,25,15,,37.7560091,-122.4213914,POINT(-122.4213914 37.7560091),POINT(-122.4213914 37.7560091)
255394,Permitted Site,Olea europaea 'Fruitless' :: Fruitless Olive,1385 Clay St,4,Sidewalk: Curb side : Cutout,Private,2018,5,3,3x3,37.79299379,-122.4158321,POINT(-122.4158321 37.79299379),POINT(-122.4158321 37.79299379)
63098,DPW Maintained,Maytenus boaria :: Mayten,20 Cherry St,1,Sidewalk: Curb side : Cutout,Private,2007,16,8,,37.78968331,-122.4573256,POINT(-122.4573256 37.78968331),POINT(-122.4573256 37.78968331)
34227,Permitted Site,Ligustrum lucidum :: Glossy Privet,460 South Van Ness Ave,1,Sidewalk: Curb side : Cutout,Private,1997,26,20,,37.76589464,-122.4176465,POINT(-122.4176465 37.76589464),POINT(-122.4176465 37.76589464)
94613,Permitted Site,Alnus rhombifolia :: White Alder,1700X Bancroft Ave,1,Sidewalk: Curb side : Cutout,Private,2010,13,6,,37.72702022,-122.3936193,POINT(-122.3936193 37.72702022),POINT(-122.3936193 37.72702022)
32471,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,69 Douglass St,1,Sidewalk: Curb side : Cutout,Private,1996,27,11,,37.76265055,-122.4394715,POINT(-122.4394715 37.76265055),POINT(-122.4394715 37.76265055)
13337,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,201 Mansell St,4,Sidewalk: Curb side : Cutout,Private,2006,17,3,3X3,37.72078047,-122.4033009,POINT(-122.4033009 37.72078047),POINT(-122.4033009 37.72078047)
57900,DPW Maintained,Trachycarpus fortunei :: Windmill Palm,1324 Hayes St,1,Sidewalk: Curb side : Cutout,Private,1977,46,5,,37.77501284,-122.4382793,POINT(-122.4382793 37.77501284),POINT(-122.4382793 37.77501284)
64709,DPW Maintained,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,2152 Sutter St,1,Sidewalk: Curb side : Cutout,Private,1988,35,30,,37.78584658,-122.4358225,POINT(-122.4358225 37.78584658),POINT(-122.4358225 37.78584658)
21777,Permitted Site,Ceratonia siliqua :: Carob,2500X Taylor St,2,Sidewalk: Curb side : Cutout,Private,1992,31,3,3x3,37.80545598,-122.4151618,POINT(-122.4151618 37.80545598),POINT(-122.4151618 37.80545598)
63395,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,345 Taylor St,1,Sidewalk: Curb side : Cutout,Private,1987,36,6,,37.78564369,-122.411357,POINT(-122.411357 37.78564369),POINT(-122.411357 37.78564369)
160371,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,868 Edinburgh St,3,Sidewalk: Curb side : Cutout,Private,2017,6,3,3x3,37.71592533,-122.4361029,POINT(-122.4361029 37.71592533),POINT(-122.4361029 37.71592533)
66531,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3712 Ulloa St,1,Sidewalk: Curb side : Cutout,Private,2008,15,3,3x3,37.74034993,-122.496244,POINT(-122.496244 37.74034993),POINT(-122.496244 37.74034993)
60787,DPW Maintained,Prunus cerasifera :: Cherry Plum,210 Ewing Ter,1,Sidewalk: Curb side : Cutout,Private,1983,40,6,,37.7803879,-122.4491131,POINT(-122.4491131 37.7803879),POINT(-122.4491131 37.7803879)
94214,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,465 Missouri St,9,Sidewalk: Curb side : Cutout,Private,2010,13,3,3x3,37.76057466,-122.3962357,POINT(-122.3962357 37.76057466),POINT(-122.3962357 37.76057466)
55795,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2308 35th Ave,1,Sidewalk: Curb side : Cutout,Private,1973,50,16,,37.74387999,-122.4928624,POINT(-122.4928624 37.74387999),POINT(-122.4928624 37.74387999)
68523,DPW Maintained,Maytenus boaria :: Mayten,759 02nd Ave,1,Sidewalk: Curb side : Cutout,Private,1993,30,5,,37.77472787,-122.4596127,POINT(-122.4596127 37.77472787),POINT(-122.4596127 37.77472787)
91091,Permitted Site,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,3417X 18th St,3,Sidewalk: Curb side : Cutout,Private,2008,15,3,3x3,37.7617513,-122.4198253,POINT(-122.4198253 37.7617513),POINT(-122.4198253 37.7617513)
243284,Planning Code 138.1 required,Eriobotrya deflexa :: Bronze Loquat,1450 15th St,1,Sidewalk: Curb side : Cutout,Private,2017,6,3,3x4,37.76691658,-122.4166989,POINT(-122.4166989 37.76691658),POINT(-122.4166989 37.76691658)
91805,Permitted Site,Pistacia chinensis :: Chinese Pistache,2959 Harrison St,2,Sidewalk: Curb side : Cutout,Private,2007,16,3,3x3,37.7501013,-122.4115873,POINT(-122.4115873 37.7501013),POINT(-122.4115873 37.7501013)
146945,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,653 44th Ave,1,Sidewalk: Curb side : Cutout,Private,2020,3,3,Width 3ft,37.77625209,-122.5049627,POINT(-122.5049627 37.77625209),POINT(-122.5049627 37.77625209)
68283,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,653 Bowdoin St,1,Sidewalk: Curb side : Cutout,Private,1993,30,6,,37.72753807,-122.4111468,POINT(-122.4111468 37.72753807),POINT(-122.4111468 37.72753807)
5921,Permitted Site,Lophostemon confertus :: Brisbane Box,1300X Eddy St,3,Sidewalk: Curb side : Cutout,Private,1997,26,0,4X4,37.78206203,-122.4296075,POINT(-122.4296075 37.78206203),POINT(-122.4296075 37.78206203)
91381,Permitted Site,Magnolia grandiflora 'D.D. Blanchard' :: D.D. Blanchard Southern Magnolia,3471 19th St,1,Sidewalk: Curb side : Cutout,Private,2012,11,3,3x3,37.76008951,-122.4208307,POINT(-122.4208307 37.76008951),POINT(-122.4208307 37.76008951)
64112,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2370 North Point St,1,Sidewalk: Curb side : Cutout,Private,1987,36,14,,37.80248348,-122.4462209,POINT(-122.4462209 37.80248348),POINT(-122.4462209 37.80248348)
59036,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,3332 21st St,1,Sidewalk: Curb side : Cutout,Private,2015,8,3,3x3,37.75692831,-122.42187,POINT(-122.42187 37.75692831),POINT(-122.42187 37.75692831)
33113,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2636 Filbert St,1,Sidewalk: Curb side : Cutout,Private,1996,27,10,,37.7971644,-122.4429722,POINT(-122.4429722 37.7971644),POINT(-122.4429722 37.7971644)
43044,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',2378 38th Ave,1,Sidewalk: Curb side : Cutout,Private,2000,23,4,,37.74257092,-122.4959884,POINT(-122.4959884 37.74257092),POINT(-122.4959884 37.74257092)
108033,DPW Maintained,Olea europaea :: Olive Tree,145X Capra Way,2,Sidewalk: Curb side : Cutout,Private,2014,9,3,,37.80259009,-122.4405606,POINT(-122.4405606 37.80259009),POINT(-122.4405606 37.80259009)
33890,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2600 Jackson St,2,Sidewalk: Curb side : Cutout,Private,1997,26,2,,37.7920909,-122.4380741,POINT(-122.4380741 37.7920909),POINT(-122.4380741 37.7920909)
48810,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1082Street Pennsylvania Ave,5,Sidewalk: Curb side : Cutout,Private,2002,21,5,,37.75330532,-122.3928504,POINT(-122.3928504 37.75330532),POINT(-122.3928504 37.75330532)
81503,DPW Maintained,Prunus cerasifera :: Cherry Plum,38 West View Ave,1,Sidewalk: Curb side : Cutout,Private,2010,13,4,3x3,37.73104612,-122.4183696,POINT(-122.4183696 37.73104612),POINT(-122.4183696 37.73104612)
84240,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,559 25th Ave,1,Sidewalk: Curb side : Cutout,Private,2008,15,3,3x3,37.7789071,-122.484748,POINT(-122.484748 37.7789071),POINT(-122.484748 37.7789071)
115438,Permitted Site,Olea europaea 'Fruitless' :: Fruitless Olive,2500X Larkin St,4,Sidewalk: Curb side : Cutout,Private,2016,7,3,,37.80087045,-122.4210009,POINT(-122.4210009 37.80087045),POINT(-122.4210009 37.80087045)
112369,Section 143,Prunus cerasifera :: Cherry Plum,550 Jessie St,2,Sidewalk: Curb side : Cutout,Private,2015,8,3,3x3,37.78100166,-122.4101207,POINT(-122.4101207 37.78100166),POINT(-122.4101207 37.78100166)
235,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2994 19th Ave,2,Sidewalk: Curb side : Cutout,Private,1994,29,14,3X3,37.73277317,-122.47483,POINT(-122.47483 37.73277317),POINT(-122.47483 37.73277317)
26006,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1669 Oakdale Ave,1,Sidewalk: Curb side : Cutout,Private,2000,23,3,3X3,37.73532046,-122.3917715,POINT(-122.3917715 37.73532046),POINT(-122.3917715 37.73532046)
101919,Section 806 (d),Platanus x hispanica :: Sycamore: London Plane,1401X California St,1,Sidewalk: Curb side : Cutout,Private,2012,11,9,3x3,37.79083404,-122.4179416,POINT(-122.4179416 37.79083404),POINT(-122.4179416 37.79083404)
69364,DPW Maintained,Maytenus boaria :: Mayten,3530 Webster St,1,Sidewalk: Curb side : Cutout,Private,1994,29,4,,37.80333914,-122.4349933,POINT(-122.4349933 37.80333914),POINT(-122.4349933 37.80333914)
116509,DPW Maintained,Ficus nitida :: Laurel Fig,1500x Waller St,3,Sidewalk: Curb side : Cutout,Private,2016,7,3,3x3,37.76897678,-122.4485535,POINT(-122.4485535 37.76897678),POINT(-122.4485535 37.76897678)
113090,Section 806 (d),Pyrus calleryana :: Ornamental Pear,1213 Silver Ave,1,Sidewalk: Curb side : Cutout,Private,2015,8,3,3x3,37.73033227,-122.4123056,POINT(-122.4123056 37.73033227),POINT(-122.4123056 37.73033227)
253002,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,1201 Tennessee St,11,Sidewalk: Curb side : Cutout,Private,2017,6,3,,37.7563302,-122.3890342,POINT(-122.3890342 37.7563302),POINT(-122.3890342 37.7563302)
30616,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1621 Folsom St,1,Sidewalk: Curb side : Cutout,Private,1995,28,7,,37.77055778,-122.4150685,POINT(-122.4150685 37.77055778),POINT(-122.4150685 37.77055778)
62223,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,101 Capistrano Ave,1,Sidewalk: Curb side : Cutout,Private,2010,13,3,,37.72892718,-122.4372143,POINT(-122.4372143 37.72892718),POINT(-122.4372143 37.72892718)
64522,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,401 Baker St,2,Sidewalk: Curb side : Cutout,Private,1988,35,3,,37.77473188,-122.4412689,POINT(-122.4412689 37.77473188),POINT(-122.4412689 37.77473188)
30907,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,2363 29th Ave,1,Sidewalk: Curb side : Cutout,Private,1996,27,4,,37.74327556,-122.4865458,POINT(-122.4865458 37.74327556),POINT(-122.4865458 37.74327556)
69401,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1158 Naples St,1,Sidewalk: Curb side : Cutout,Private,1994,29,9,,37.71257442,-122.4374332,POINT(-122.4374332 37.71257442),POINT(-122.4374332 37.71257442)
69173,DPW Maintained,Melaleuca styphelliodes :: Paperbark Tree,1281 44th Ave,1,Sidewalk: Curb side : Cutout,Private,1994,29,6,,37.76276593,-122.5040213,POINT(-122.5040213 37.76276593),POINT(-122.5040213 37.76276593)
255001,Permitted Site,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,177 Crescent Ave,1,Sidewalk: Curb side : Cutout,Private,2018,5,3,3x3,37.73514225,-122.4208065,POINT(-122.4208065 37.73514225),POINT(-122.4208065 37.73514225)
43875,DPW Maintained,Acer x freemanii :: Freeman Maple,631 Pennsylvania Ave,1,Sidewalk: Curb side : Cutout,Private,2000,23,7,,37.75844939,-122.3930801,POINT(-122.3930801 37.75844939),POINT(-122.3930801 37.75844939)
101489,Undocumented,Ceratonia siliqua :: Carob,59X Waller St,1,Sidewalk: Curb side : Cutout,Private,2012,11,1,3x3,37.77182522,-122.4246511,POINT(-122.4246511 37.77182522),POINT(-122.4246511 37.77182522)
53008,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1524@ SCOTT McAllister St,1,Sidewalk: Curb side : Cutout,Private,2008,15,2,3x3,37.77801072,-122.4371629,POINT(-122.4371629 37.77801072),POINT(-122.4371629 37.77801072)
50648,DPW Maintained,Tristania conferta ::,821 Folsom St,2,Sidewalk: Curb side : Cutout,Private,2003,20,4,,37.78151891,-122.4016416,POINT(-122.4016416 37.78151891),POINT(-122.4016416 37.78151891)
36941,DPW Maintained,Cupaniopsis anacardioides :: Carrotwood,152 03rd Ave,1,Sidewalk: Curb side : Cutout,Private,1998,25,5,,37.78562117,-122.4613115,POINT(-122.4613115 37.78562117),POINT(-122.4613115 37.78562117)
164229,Section 806 (d),Lophostemon confertus :: Brisbane Box,2401 17th Ave,2,Sidewalk: Curb side : Cutout,Private,2020,3,3,3x3,37.74282422,-122.4736131,POINT(-122.4736131 37.74282422),POINT(-122.4736131 37.74282422)
55892,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3146 Broderick St,1,Sidewalk: Curb side : Cutout,Private,1973,50,15,,37.79948629,-122.4443738,POINT(-122.4443738 37.79948629),POINT(-122.4443738 37.79948629)
252846,DPW Maintained,Rhamnus alaternus :: Italian Buckthorn,1500 Harrison St,1,Sidewalk: Curb side : Cutout,Private,2020,3,3,3x3,37.77065988,-122.4125394,POINT(-122.4125394 37.77065988),POINT(-122.4125394 37.77065988)
51922,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',101 Walnut St,5,Sidewalk: Curb side : Cutout,Private,2005,18,9,,37.79030714,-122.4492189,POINT(-122.4492189 37.79030714),POINT(-122.4492189 37.79030714)
25769,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1750X Geneva Ave,5,Sidewalk: Curb side : Cutout,Private,2005,18,12,3x3,37.71086435,-122.4261684,POINT(-122.4261684 37.71086435),POINT(-122.4261684 37.71086435)
40689,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',156 Ney St,1,Sidewalk: Curb side : Cutout,Private,1999,24,4,,37.73004119,-122.4269376,POINT(-122.4269376 37.73004119),POINT(-122.4269376 37.73004119)
22431,Permitted Site,Lophostemon confertus :: Brisbane Box,5945 03rd St,2,Sidewalk: Curb side : Cutout,Private,2008,15,3,3X3,37.72396111,-122.394868,POINT(-122.394868 37.72396111),POINT(-122.394868 37.72396111)
161272,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,562 Naples St,1,Sidewalk: Curb side : Cutout,Private,2017,6,3,Width 0ft,37.71988254,-122.4320291,POINT(-122.4320291 37.71988254),POINT(-122.4320291 37.71988254)
38268,DPW Maintained,Acer rubrum 'Armstrong' :: Armstrong Red Maple,1300 22nd St,4,Sidewalk: Curb side : Cutout,Private,2017,6,3,3x3,37.75764834,-122.3942956,POINT(-122.3942956 37.75764834),POINT(-122.3942956 37.75764834)
41546,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',141 02nd Ave,1,Sidewalk: Curb side : Cutout,Private,2000,23,8,3x3,37.78608559,-122.460432,POINT(-122.460432 37.78608559),POINT(-122.460432 37.78608559)
37137,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',161 Escolta Way,3,Sidewalk: Curb side : Cutout,Private,2000,23,3,,37.7379276,-122.4892664,POINT(-122.4892664 37.7379276),POINT(-122.4892664 37.7379276)
75820,Undocumented,Lophostemon confertus :: Brisbane Box,598x Ellis St,2,Sidewalk: Curb side : Cutout,Private,1982,41,3,,37.78448799,-122.4159885,POINT(-122.4159885 37.78448799),POINT(-122.4159885 37.78448799)
23006,DPW Maintained,Platanus racemosa :: California Sycamore,766 Valencia St,2,Sidewalk: Curb side : Cutout,Private,1994,29,8,3X3,37.76061325,-122.4215852,POINT(-122.4215852 37.76061325),POINT(-122.4215852 37.76061325)
108062,DPW Maintained,Acer rubrum :: Red Maple,333 Fremont St,4,Sidewalk: Curb side : Cutout,Private,2014,9,3,,37.78761967,-122.3929631,POINT(-122.3929631 37.78761967),POINT(-122.3929631 37.78761967)
100960,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1520 Lyon St,3,Sidewalk: Curb side : Cutout,Private,2012,11,6,3x3,37.78483024,-122.444822,POINT(-122.444822 37.78483024),POINT(-122.444822 37.78483024)
10406,DPW Maintained,Tristania conferta ::,1386 Haight St,1,Sidewalk: Curb side : Cutout,Private,2007,16,3,3x3,37.7703223,-122.444984,POINT(-122.444984 37.7703223),POINT(-122.444984 37.7703223)
200235,DPW Maintained,Geijera parviflora :: Australian Willow,923 Ingerson Ave,2,unknown : Yard,Private,2020,3,0,Width 0ft,37.7183169,-122.3917344,POINT(-122.3917344 37.7183169),POINT(-122.3917344 37.7183169)
32949,DPW Maintained,Prunus cerasifera :: Cherry Plum,166 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,2011,12,4,,37.76417784,-122.3977574,POINT(-122.3977574 37.76417784),POINT(-122.3977574 37.76417784)
253496,Planning Code 138.1 required,Trachycarpus fortunei :: Windmill Palm,1x Gordon St,14,Sidewalk: Curb side : Cutout,Private,2017,6,3,3x3,37.77369248,-122.4096587,POINT(-122.4096587 37.77369248),POINT(-122.4096587 37.77369248)
43679,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,540 04th Ave,1,Sidewalk: Curb side : Cutout,Private,2000,23,6,,37.77841488,-122.4618662,POINT(-122.4618662 37.77841488),POINT(-122.4618662 37.77841488)
